code,semester,title,credits,recordTime,sectionId,quota,enrol,wait
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 18:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 21:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 23:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-04 22:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 00:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 03:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 04:00:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA1,12,12,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA2,11,8,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA3,9,9,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA4,6,6,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA5,12,10,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA6,2,2,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 02:30:00,LA7,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:30:00,T1,18,18,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:30:00,T2,17,14,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:30:00,T3,17,15,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:30:00,T4,1,1,0
RMBI4990,2017-18 Spring,Risk Management and Business Intelligence Capstone Project II,4.0,2018-02-05 01:30:00,LA1,12,12,0
